abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
12805095	167.1077633	C10H16O2	O2	CHO	10	16	2	0	0	0	0	168.1150397	167.1077533	0.059230645	0.059230645	167	166.9211692	0.078830761	3	0.2	1.6	1	12.93192537	12	0.92793607	22	0.727272727	6.81018E-05	3.934042224	4
5010488	167.1441282	C11H20O	O	CHO	11	20	1	0	0	0	0	168.1514047	167.1441388	-0.062791993	0.062791993	167	166.9574936	0.042506377	2	0.090909091	1.818181818	1	12.93472425	12	0.927735278	24	0.833333333	2.66475E-05	1.539345968	2
5094349	168.030234	C7H7NO4	NO4	CHNO	7	7	4	1	0	0	0	169.0375104	168.0302313	0.016079798	0.016079798	168	167.8426099	0.157390075	5	0.571428571	1	1	13.00288521	12	0.922872102	16	0.4375	2.70935E-05	1.565110143	2
10259483	168.066609	C8H11NO3	NO3	CHNO	8	11	3	1	0	0	0	169.0738854	168.0666168	-0.046122073	0.046122073	168	167.8789443	0.121055702	4	0.375	1.375	1	13.00568409	12	0.922673495	18	0.611111111	5.45634E-05	3.151967191	3
3698632	168.9964677	C7H6O3S	O3S	CHOS	7	6	3	0	1	0	0	170.0037442	168.9964883	-0.121396799	0.121396799	169	168.8077647	0.192235267	5	0.428571429	0.857142857	2	13.07721268	11	0.841157842	16	0.375	1.96706E-05	1.136311324	1
4109292	169.0142707	C7H6O5	O5	CHO	7	6	5	0	0	0	0	170.0215471	169.0142469	0.140230406	0.140230406	169	168.8255478	0.174452152	5	0.714285714	0.857142857	0	13.07857872	12	0.917530892	16	0.375	2.18546E-05	1.262476244	1
11609144	169.0506257	C8H10O4	O4	CHO	8	10	4	0	0	0	0	170.0579021	169.0506324	-0.039245047	0.039245047	169	168.8618622	0.138137757	4	0.5	1.25	0	13.0813776	12	0.917334578	18	0.555555556	6.17413E-05	3.566616466	4
13071491	169.0870237	C9H14O3	O3	CHO	9	14	3	0	0	0	0	170.0943001	169.0870179	0.034157145	0.034157145	169	168.8982196	0.10178041	3	0.333333333	1.555555556	0	13.08417649	12	0.917138347	20	0.7	6.95186E-05	4.015885671	4
3957914	169.0982227	C8H14N2O2	N2O2	CHNO	8	14	2	2	0	0	0	170.1054991	169.0982513	-0.168048052	0.168048052	169	168.9094061	0.090593918	3	0.25	1.75	1	13.08504059	12	0.917077782	18	0.777777778	2.10495E-05	1.215969174	1
5233870	169.1234467	C10H18O2	O2	CHO	10	18	2	0	0	0	0	170.1307231	169.1234034	0.254473699	0.254473699	169	168.9346019	0.065398091	2	0.2	1.8	0	13.08697537	12	0.916942201	22	0.818181818	2.78355E-05	1.607974449	2
5337112	170.0458764	C7H9NO4	NO4	CHNO	7	9	4	1	0	0	0	171.0531528	170.0458813	-0.02891304	0.02891304	170	169.8560016	0.143998359	4	0.571428571	1.285714286	0	13.15793521	12	0.911997194	16	0.5625	2.83846E-05	1.639692947	2
26784614	171.0121461	C7H8O3S	O3S	CHOS	7	8	3	0	1	0	0	172.0194226	171.0121384	0.04475264	0.04475264	171	170.8211924	0.178807592	4	0.428571429	1.142857143	1	13.23226268	11	0.831301514	16	0.5	0.00014245	8.228896578	8
4623241	171.0299111	C7H8O5	O5	CHO	7	8	5	0	0	0	0	172.0371875	171.0298969	0.082414946	0.082414946	171	170.8389376	0.161062434	4	0.714285714	1.142857143	-1	13.23362872	12	0.906780767	16	0.5	2.4588E-05	1.420374101	1
11404237	171.0662561	C8H12O4	O4	CHO	8	12	4	0	0	0	0	172.0735325	171.0662824	-0.153060625	0.153060625	171	170.875242	0.124758028	3	0.5	1.5	-1	13.23642761	12	0.906589025	18	0.666666667	6.06516E-05	3.503663962	4
7233963	173.0455275	C7H10O5	O5	CHO	7	10	5	0	0	0	0	174.0528039	173.045547	-0.11195058	0.11195058	173	172.8523033	0.147696689	3	0.714285714	1.428571429	-2	13.38867873	12	0.896279629	16	0.625	3.84727E-05	2.222452538	2
7164357	173.0607755	C11H10O2	O2	CHO	11	10	2	0	0	0	0	174.0680519	173.0608031	-0.158690527	0.158690527	173	172.8675343	0.132465719	7	0.181818182	0.909090909	5	13.38985227	13	0.970884498	24	0.416666667	3.81025E-05	2.201067852	2
7670249	173.0819175	C8H14O4	O4	CHO	8	14	4	0	0	0	0	174.0891939	173.0819325	-0.086171022	0.086171022	173	172.8886527	0.111347333	2	0.5	1.75	-2	13.39147761	12	0.896092302	18	0.777777778	4.0793E-05	2.3564904	2
7369218	173.0971705	C12H14O	O	CHO	12	14	1	0	0	0	0	174.1044469	173.0971886	-0.104185069	0.104185069	173	172.9038886	0.096111369	6	0.083333333	1.166666667	5	13.39265116	13	0.970681596	26	0.538461538	3.9192E-05	2.264006223	2
