abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
12847431	180.0666226	C9H11NO3	NO3	CHNO	9	11	3	1	0	0	0	181.073899	180.0666168	0.031956882	0.031956882	180	179.8655586	0.13444144	5	0.333333333	1.222222222	2	13.92876102	13	0.933320629	20	0.55	6.80367E-05	3.94461664	4
4537748	180.9965106	C8H6O3S	O3S	CHOS	8	6	3	0	1	0	0	182.003787	180.9964883	0.122205367	0.122205367	181	180.7944083	0.205591743	6	0.375	0.75	3	14.0002896	12	0.857125127	18	0.333333333	2.40308E-05	1.393249457	1
3653033	181.0142596	C8H6O5	O5	CHO	8	6	5	0	0	0	0	182.021536	181.0142469	0.069923541	0.069923541	181	180.8121374	0.187862561	6	0.625	0.75	1	14.00165564	13	0.928461629	18	0.333333333	1.93455E-05	1.121610597	1
4478398	181.0328626	C9H10O2S	O2S	CHOS	9	10	2	0	1	0	0	182.040139	181.0328738	-0.061869552	0.061869552	181	180.8307197	0.169280333	5	0.222222222	1.111111111	3	14.00308848	12	0.856953808	20	0.5	2.37165E-05	1.375026904	1
17018322	181.0506216	C9H10O4	O4	CHO	9	10	4	0	0	0	0	182.057898	181.0506324	-0.059195404	0.059195404	181	180.8484588	0.151541162	5	0.444444444	1.111111111	1	14.00445452	13	0.928276069	20	0.5	9.01247E-05	5.225227997	5
4672992	181.0618746	C8H10N2O3	N2O3	CHNO	8	10	3	2	0	0	0	182.069151	181.0618657	0.048502075	0.048502075	181	180.8596993	0.140300727	5	0.375	1.25	2	14.00531863	13	0.928218796	18	0.555555556	2.4747E-05	1.434774159	1
27184636	181.0870176	C10H14O3	O3	CHO	10	14	3	0	0	0	0	182.094294	181.0870179	-0.001546294	0.001546294	181	180.8848142	0.115185802	4	0.3	1.4	1	14.00725341	13	0.928090584	22	0.636363636	0.000143963	8.346646697	8
10845734	181.1234206	C11H18O2	O2	CHO	11	18	2	0	0	0	0	182.130697	181.1234034	0.094513712	0.094513712	181	180.9211766	0.078823449	3	0.181818182	1.636363636	1	14.01005229	13	0.927905173	24	0.75	5.74363E-05	3.330024719	3
11219503	182.0458806	C8H9NO4	NO4	CHNO	8	9	4	1	0	0	0	183.0531571	182.0458813	-0.004003298	0.004003298	182	181.8426065	0.157393458	5	0.5	1.125	1	14.08101214	13	0.923229088	18	0.5	5.94157E-05	3.444785049	3
10584662	182.0822796	C9H13NO3	NO3	CHNO	9	13	3	1	0	0	0	183.0895561	182.0822668	0.069706888	0.069706888	182	181.8789649	0.121035101	4	0.333333333	1.444444444	1	14.08381102	13	0.923045615	20	0.65	5.60537E-05	3.249866363	3
