abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
32619124	163.076455	C10H12O2	O2	CHO	10	12	2	0	0	0	0	164.0837315	163.0764532	0.01139121	0.01139121	163	162.8943624	0.105637582	5	0.2	1.2	3	12.62182536	12	0.950734118	22	0.545454545	0.000149352	10.17651962	10
39647952	163.112839	C11H16O	O	CHO	11	16	1	0	0	0	0	164.1201155	163.1128387	0.002176022	0.002176022	163	162.9307058	0.069294216	4	0.090909091	1.454545455	3	12.62462424	12	0.95052334	24	0.666666667	0.000181535	12.36937453	12
11039748	164.0353209	C8H7NO3	NO3	CHNO	8	7	3	1	0	0	0	165.0425973	164.0353166	0.025585985	0.025585985	164	163.8521576	0.147842436	6	0.375	0.875	3	12.69558408	12	0.945210549	18	0.388888889	5.05473E-05	3.444182381	3
9405536	164.0717039	C9H11NO2	NO2	CHNO	9	11	2	1	0	0	0	165.0789803	164.0717022	0.010363489	0.010363489	164	163.8884999	0.111500069	5	0.222222222	1.222222222	3	12.69838297	12	0.945002212	20	0.55	4.30648E-05	2.934340655	3
11550110	165.0193377	C8H6O4	O4	CHO	8	6	4	0	0	0	0	166.0266141	165.0193322	0.032880407	0.032880407	165	164.8350756	0.164924379	6	0.5	0.75	2	12.77127759	12	0.939608423	18	0.333333333	5.2884E-05	3.603405201	4
4730298	165.0305637	C7H6N2O3	N2O3	CHNO	7	6	3	2	0	0	0	166.0378401	165.0305656	-0.011657219	0.011657219	165	164.8462891	0.153710916	6	0.428571429	0.857142857	3	12.7721417	12	0.939544853	16	0.375	2.16584E-05	1.475759141	1
28765688	165.0557187	C9H10O3	O3	CHO	9	10	3	0	0	0	0	166.0629951	165.0557177	0.005702895	0.005702895	165	164.871416	0.128584009	5	0.333333333	1.111111111	2	12.77407648	12	0.939402549	20	0.5	0.000131708	8.974324033	9
7599636	165.0669367	C8H10N2O2	N2O2	CHNO	8	10	2	2	0	0	0	166.0742131	165.0669511	-0.086994366	0.086994366	165	164.8826215	0.117378537	5	0.25	1.25	3	12.77494058	12	0.939339007	18	0.555555556	3.47962E-05	2.370935678	2
33386066	165.0921067	C10H14O2	O2	CHO	10	14	2	0	0	0	0	166.0993831	165.0921032	0.020680725	0.020680725	165	164.9077634	0.092236647	4	0.2	1.4	2	12.77687536	12	0.939196765	22	0.636363636	0.000152863	10.41579031	10
7055019	165.1284917	C11H18O	O	CHO	11	18	1	0	0	0	0	166.1357681	165.1284887	0.017594478	0.017594478	165	164.9441077	0.055892282	3	0.090909091	1.636363636	2	12.77967425	12	0.93899107	24	0.75	3.23025E-05	2.201025978	2
