abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
17435134	167.0713646	C9H12O3	O3	CHO	9	12	3	0	0	0	0	168.078641	167.0713678	-0.019092673	0.019092673	167	166.8848112	0.11518879	4	0.333333333	1.333333333	1	12.92912648	12	0.928136949	20	0.6	5.18177E-05	4.784334505	5
11799064	167.1077436	C10H16O2	O2	CHO	10	16	2	0	0	0	0	168.11502	167.1077533	-0.057837709	0.057837709	167	166.9211496	0.07885042	3	0.2	1.6	1	12.93192537	12	0.92793607	22	0.727272727	3.50672E-05	3.237753666	3
4906151	168.0302054	C7H7NO4	NO4	CHNO	7	7	4	1	0	0	0	169.0374818	168.0302313	-0.153320645	0.153320645	168	167.8425813	0.157418678	5	0.571428571	1	1	13.00288521	12	0.922872102	16	0.4375	1.45812E-05	1.346285467	1
7617728	168.0666183	C8H11NO3	NO3	CHNO	8	11	3	1	0	0	0	169.0738948	168.0666168	0.009278421	0.009278421	168	167.8789537	0.121046346	4	0.375	1.375	1	13.00568409	12	0.922673495	18	0.611111111	2.26401E-05	2.090362995	2
5013314	169.0142571	C7H6O5	O5	CHO	7	6	5	0	0	0	0	170.0215336	169.0142469	0.060322653	0.060322653	169	168.8255343	0.174465722	5	0.714285714	0.857142857	0	13.07857872	12	0.917530892	16	0.375	1.48997E-05	1.375691816	1
14274394	169.0506231	C8H10O4	O4	CHO	8	10	4	0	0	0	0	170.0578996	169.0506324	-0.054441246	0.054441246	169	168.8618597	0.138140338	4	0.5	1.25	0	13.0813776	12	0.917334578	18	0.555555556	4.24239E-05	3.917003205	4
11800434	169.0870241	C9H14O3	O3	CHO	9	14	3	0	0	0	0	170.0943005	169.0870179	0.036612123	0.036612123	169	168.89822	0.101779993	3	0.333333333	1.555555556	0	13.08417649	12	0.917138347	20	0.7	3.50712E-05	3.238129604	3
4038538	169.1233771	C10H18O2	O2	CHO	10	18	2	0	0	0	0	170.1306535	169.1234034	-0.154509471	0.154509471	169	168.9345324	0.065467594	2	0.2	1.8	0	13.08697537	12	0.916942201	22	0.818181818	1.20026E-05	1.108205805	1
7864796	170.0458539	C7H9NO4	NO4	CHNO	7	9	4	1	0	0	0	171.0531303	170.0458813	-0.16065388	0.16065388	170	169.8559791	0.144020868	4	0.571428571	1.285714286	0	13.15793521	12	0.911997194	16	0.5625	2.33744E-05	2.158160349	2
6009905	171.0121316	C7H8O3S	O3S	CHOS	7	8	3	0	1	0	0	172.0194081	171.0121384	-0.039462163	0.039462163	171	170.8211779	0.178822062	4	0.428571429	1.142857143	1	13.23226268	11	0.831301514	16	0.5	1.78616E-05	1.649164031	2
10802235	171.0299136	C7H8O5	O5	CHO	7	8	5	0	0	0	0	172.0371901	171.0298969	0.097029803	0.097029803	171	170.8389401	0.161059922	4	0.714285714	1.142857143	-1	13.23362872	12	0.906780767	16	0.5	3.21045E-05	2.964216142	3
12653649	171.0662736	C8H12O4	O4	CHO	8	12	4	0	0	0	0	172.0735501	171.0662824	-0.051266321	0.051266321	171	170.8752595	0.124740531	3	0.5	1.5	-1	13.23642761	12	0.906589025	18	0.666666667	3.7607E-05	3.472258345	3
5604989	172.0073774	C6H7NO3S	NO3S	CHNOS	6	7	3	1	1	0	0	173.0146538	172.0073874	-0.057858953	0.057858953	172	171.8153124	0.184687609	4	0.5	1.166666667	1	13.30882029	11	0.826519538	14	0.5	1.66582E-05	1.538051974	2
4151468	172.9914276	C6H6O4S	O4S	CHOS	6	6	4	0	1	0	0	173.998704	172.991403	0.141337102	0.141337102	173	172.7982638	0.201736223	4	0.666666667	1	0	13.3845138	11	0.821845318	14	0.428571429	1.23383E-05	1.139194663	1
9509066	173.0455575	C7H10O5	O5	CHO	7	10	5	0	0	0	0	174.052834	173.045547	0.060704906	0.060704906	173	172.8523333	0.147666671	3	0.714285714	1.428571429	-2	13.38867873	12	0.896279629	16	0.625	2.82612E-05	2.609360649	3
6551762	173.0607985	C11H10O2	O2	CHO	11	10	2	0	0	0	0	174.068075	173.0608031	-0.026249091	0.026249091	173	172.8675573	0.132442691	7	0.181818182	0.909090909	5	13.38985227	13	0.970884498	24	0.416666667	1.9472E-05	1.797853748	2
14940382	173.0819315	C8H14O4	O4	CHO	8	14	4	0	0	0	0	174.089208	173.0819325	-0.005422214	0.005422214	173	172.8886667	0.111333291	2	0.5	1.75	-2	13.39147761	12	0.896092302	18	0.777777778	4.44032E-05	4.09975542	4
5568742	173.0972075	C12H14O	O	CHO	12	14	1	0	0	0	0	174.104484	173.0971886	0.108676448	0.108676448	173	172.9039256	0.096074351	6	0.083333333	1.166666667	5	13.39265116	13	0.970681596	26	0.538461538	1.65505E-05	1.52810552	2
6555890	173.1183175	C9H18O3	O3	CHO	9	18	3	0	0	0	0	174.125594	173.118318	-0.002605938	0.002605938	173	172.9250121	0.074987925	1	0.333333333	2	-2	13.3942765	12	0.895905053	20	0.9	1.94843E-05	1.798986503	2
6908628	174.0020274	C9H5NOS	NOS	CHNOS	9	5	1	1	1	0	0	175.0093039	174.0019081	0.682012706	0.682012706	174	173.8077352	0.192264793	8	0.111111111	0.555555556	7	13.46224496	12	0.891381789	20	0.25	2.05326E-05	1.895780516	2
10255089	174.0560514	C10H9NO2	NO2	CHNO	10	9	2	1	0	0	0	175.0633279	174.0560521	-0.00381593	0.00381593	174	173.8616989	0.138301123	7	0.2	0.9	5	13.46640989	13	0.965364942	22	0.409090909	3.04784E-05	2.814075083	3
4050150	175.0070683	C6H8O4S	O4S	CHOS	6	8	4	0	1	0	0	176.0143448	175.007053	0.086804031	0.086804031	175	174.8116538	0.188346155	3	0.666666667	1.333333333	-1	13.53956381	11	0.812433854	14	0.571428571	1.20372E-05	1.111392227	1
5115120	175.0248043	C6H8O6	O6	CHO	6	8	6	0	0	0	0	176.0320808	175.0248115	-0.041117758	0.041117758	175	174.82937	0.170629961	3	1	1.333333333	-3	13.54092985	12	0.886202066	14	0.571428571	1.52023E-05	1.403628163	1
13360375	175.0400713	C10H8O3	O3	CHO	10	8	3	0	0	0	0	176.0473477	175.0400677	0.0206022	0.0206022	175	174.84462	0.15538001	7	0.3	0.8	4	13.54210339	13	0.95996904	22	0.363636364	3.97074E-05	3.66618938	4
4173053	175.0512973	C9H8N2O2	N2O2	CHNO	9	8	2	2	0	0	0	176.0585737	175.0513011	-0.021395887	0.021395887	175	174.8558335	0.144166547	7	0.222222222	0.888888889	5	13.5429675	13	0.95990779	20	0.4	1.24024E-05	1.145117752	1
4898051	175.0611853	C7H12O5	O5	CHO	7	12	5	0	0	0	0	176.0684617	175.061197	-0.066723223	0.066723223	175	174.8657104	0.134289589	2	0.714285714	1.714285714	-3	13.54372873	12	0.886018927	16	0.75	1.45571E-05	1.344062765	1
22732042	175.0764523	C11H12O2	O2	CHO	11	12	2	0	0	0	0	176.0837287	175.0764532	-0.005013798	0.005013798	175	174.8809604	0.119039638	6	0.181818182	1.090909091	4	13.54490228	13	0.959770675	24	0.5	6.75603E-05	6.23784669	6
10681629	175.1128293	C12H16O	O	CHO	12	16	1	0	0	0	0	176.1201057	175.1128387	-0.053330984	0.053330984	175	174.9172967	0.082703262	5	0.083333333	1.333333333	4	13.54770116	13	0.959572391	26	0.615384615	3.17461E-05	2.931120931	3
10010356	176.0353352	C9H7NO3	NO3	CHNO	9	7	3	1	0	0	0	177.0426116	176.0353166	0.104653114	0.104653114	176	175.8387725	0.161227454	7	0.333333333	0.777777778	4	13.61866101	13	0.954572553	20	0.35	2.97511E-05	2.74691847	3
7110407	176.0717042	C10H11NO2	NO2	CHNO	10	11	2	1	0	0	0	177.0789806	176.0717022	0.011397463	0.011397463	176	175.8751009	0.124899069	6	0.2	1.1	4	13.62145989	13	0.954376411	22	0.5	2.11323E-05	1.951150221	2
4026137	176.1081252	C11H15NO	NO	CHNO	11	15	1	1	0	0	0	177.1154016	176.1080877	0.21177399	0.21177399	176	175.9114813	0.088518741	5	0.090909091	1.363636364	4	13.62425878	13	0.954180349	24	0.625	1.19658E-05	1.104802875	1
5771478	177.0015691	C9H6O2S	O2S	CHOS	9	6	2	0	1	0	0	178.0088455	177.0015737	-0.026179273	0.026179273	177	176.8039275	0.19607248	7	0.222222222	0.666666667	5	13.69298847	12	0.876360922	20	0.3	1.7153E-05	1.583737833	2
9453790	177.0193241	C9H6O4	O4	CHO	9	6	4	0	0	0	0	178.0266005	177.0193322	-0.045931021	0.045931021	177	176.8216627	0.178337307	7	0.444444444	0.666666667	3	13.69435451	13	0.949296295	20	0.3	2.80969E-05	2.594192491	3
21799152	177.055715	C10H10O3	O3	CHO	10	10	3	0	0	0	0	178.0629915	177.0557177	-0.015088793	0.015088793	177	176.8580131	0.141986946	6	0.3	1	3	13.6971534	13	0.949102315	22	0.454545455	6.47877E-05	5.981854518	6
6131958	177.066991	C9H10N2O2	N2O2	CHNO	9	10	2	2	0	0	0	178.0742675	177.0669511	0.224172458	0.224172458	177	176.8692765	0.130723538	6	0.222222222	1.111111111	4	13.69801751	13	0.949042443	20	0.5	1.82244E-05	1.68265631	2
6283540	177.128501	C12H18O	O	CHO	12	18	1	0	0	0	0	178.1357775	177.1284887	0.069012637	0.069012637	177	176.9307178	0.069282229	4	0.083333333	1.5	3	13.70275117	13	0.948714593	26	0.692307692	1.86749E-05	1.724251574	2
10429141	178.0509679	C9H9NO3	NO3	CHNO	9	9	3	1	0	0	0	179.0582444	178.0509667	0.006781836	0.006781836	178	177.8521546	0.147845378	6	0.333333333	1	3	13.77371101	13	0.943826975	20	0.45	3.09957E-05	2.861836287	3
5977831	178.0873579	C10H13NO2	NO2	CHNO	10	13	2	1	0	0	0	179.0946344	178.0873522	0.031852052	0.031852052	178	177.888504	0.111496016	5	0.2	1.3	3	13.7765099	13	0.943635224	22	0.590909091	1.77663E-05	1.640362679	2
6104229	179.0172028	C9H8O2S	O2S	CHOS	9	8	2	0	1	0	0	180.0244793	179.0172238	-0.116505595	0.116505595	179	178.8173106	0.182689404	6	0.222222222	0.888888889	4	13.84803848	12	0.866548719	20	0.4	1.81419E-05	1.67504726	2
23061678	179.0349798	C9H8O4	O4	CHO	9	8	4	0	0	0	0	180.0422563	179.0349823	-0.013833771	0.013833771	179	178.8350677	0.164932256	6	0.444444444	0.888888889	2	13.84940452	13	0.938668517	20	0.4	6.854E-05	6.328301337	6
31990974	179.0713708	C10H12O3	O3	CHO	10	12	3	0	0	0	0	180.0786472	179.0713678	0.016656747	0.016656747	179	178.8714181	0.128581895	5	0.3	1.2	2	13.8522034	13	0.938478856	22	0.545454545	9.50781E-05	8.778568651	9
