abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
3232381	235.052017	C6H14N4O2P2	N4O2P2	CHNOP	6	14	2	4	0	2	0	236.0592935	235.0519222	0.401559945	0.401559945	235	234.7895559	0.210444141	3	0.333333333	2.333333333	1	18.1583999	14	0.770993043	14	1	0.000103438	1.384884347	1
4372049	236.0831065	C14H11N3O	N3O	CHNO	14	11	1	3	0	0	0	237.0903829	236.0829355	0.720918675	0.720918675	236	235.819494	0.18050604	11	0.071428571	0.785714286	10	18.23770862	18	0.986966092	30	0.366666667	0.000139908	1.873164773	2
4889096	237.0671259	C14H10N2O2	N2O2	CHNO	14	10	2	2	0	0	0	238.0744024	237.0669511	0.734189127	0.734189127	237	236.8024146	0.197585353	11	0.142857143	0.714285714	9	18.31340212	18	0.982886734	30	0.333333333	0.000156454	2.094688875	2
4381219	237.0955249	C13H18O2S	O2S	CHOS	13	18	2	0	1	0	0	238.1028014	237.0954741	0.213375966	0.213375966	237	236.8307819	0.169218079	5	0.153846154	1.384615385	3	18.3155962	16	0.873572437	28	0.642857143	0.000140202	1.877093577	2
2759211	237.1033639	C15H14N2O	N2O	CHNO	15	14	1	2	0	0	0	238.1106403	237.1033366	0.114510412	0.114510412	237	236.8386122	0.161387837	10	0.066666667	0.933333333	9	18.31620101	18	0.98273654	32	0.4375	8.82964E-05	1.182158948	1
9601490	239.0825328	C14H12N2O2	N2O2	CHNO	14	12	2	2	0	0	0	240.0898092	239.0826012	-0.284872765	0.284872765	239	238.8155711	0.184428897	10	0.142857143	0.857142857	8	18.46845213	18	0.974635009	30	0.4	0.000307253	4.113671379	4
3711454	239.0938678	C13H12N4O	N4O	CHNO	13	12	1	4	0	0	0	240.1011442	239.0938346	0.138300619	0.138300619	239	238.8268934	0.17310656	10	0.076923077	0.923076923	9	18.46931623	18	0.974589409	28	0.428571429	0.000118769	1.590138832	2
3504631	239.1189348	C15H16N2O	N2O	CHNO	15	16	1	2	0	0	0	240.1262112	239.1189867	-0.216222248	0.216222248	239	238.8519324	0.148067564	9	0.066666667	1.066666667	8	18.47125101	18	0.974487326	32	0.5	0.00011215	1.501527392	2
4019686	240.1140992	C14H15N3O	N3O	CHNO	14	15	1	3	0	0	0	241.1213757	240.1142357	-0.565899997	0.565899997	240	239.8459857	0.154014328	9	0.071428571	1.071428571	8	18.54780862	18	0.970465049	30	0.5	0.000128632	1.722198039	2
9660847	241.0589787	C9H6N8O	N8O	CHNO	9	6	1	8	0	0	0	242.0662551	241.0591804	-0.833354182	0.833354182	241	240.7898101	0.210189915	11	0.111111111	0.666666667	10	18.62049668	18	0.966676685	20	0.3	0.000309153	4.139102348	4
21826008	241.0982017	C14H14N2O2	N2O2	CHNO	14	14	2	2	0	0	0	242.1054781	241.0982513	-0.204794537	0.204794537	241	240.8289893	0.171010734	9	0.142857143	1	7	18.62350213	18	0.966520683	30	0.466666667	0.000698445	9.351155334	9
3136858	241.9644302	C7H3N5OCl2	N5OCl2	CHNOCl	7	3	1	5	0	0	2	242.9717066	241.9641893	0.991417908	0.991417908	242	241.6942505	0.305749455	8	0.142857143	0.428571429	7	18.69011275	15	0.802563377	16	0.1875	0.000100381	1.343958383	1
13652455	243.0747105	C9H8N8O	N8O	CHNO	9	8	1	8	0	0	0	244.081987	243.0748305	-0.491377622	0.491377622	243	242.8032912	0.196708845	10	0.111111111	0.888888889	9	18.77554669	18	0.958693789	20	0.4	0.000436887	5.849270622	6
2795014	244.0687832	C7H11N5O5	N5O5	CHNO	7	11	5	5	0	0	0	245.0760597	244.068742	0.168046313	0.168046313	244	243.7962538	0.203746152	5	0.714285714	1.571428571	0	18.85200142	17	0.901761018	16	0.6875	8.94421E-05	1.197498419	1
2800201	245.0866919	C11H20O2P2	O2P2	CHOP	11	20	2	0	0	2	0	246.0939684	245.0865764	0.469319051	0.469319051	245	244.8130259	0.186974083	3	0.181818182	1.818181818	1	18.93029637	15	0.792380621	24	0.833333333	8.96081E-05	1.199720742	1
2972248	245.1005849	C7H14N6O4	N6O4	CHNO	7	14	4	6	0	0	0	246.1078614	245.1003765	0.846679825	0.846679825	245	244.8269034	0.1730966	4	0.571428571	2	0	18.93135792	17	0.897981015	16	0.875	9.51137E-05	1.27343272	1
3275376	245.1230249	C12H24OP2	OP2	CHOP	12	24	1	0	0	2	0	246.1303013	245.1229619	0.25587955	0.25587955	245	244.8493183	0.150681664	2	0.083333333	2	1	18.93309526	15	0.792263483	26	0.923076923	0.000104814	1.403305165	1
6562476	247.0633833	C6H14N6OP2	N6OP2	CHNOP	6	14	1	6	0	2	0	248.0706597	247.0631556	0.917625836	0.917625836	247	246.7875101	0.212489904	4	0.166666667	2.333333333	3	19.08234093	15	0.786067079	14	1	0.000210003	2.811633371	3
4547286	247.1019863	C11H22O2P2	O2P2	CHOP	11	22	2	0	0	2	0	248.1092627	247.1022265	-0.968159556	0.968159556	247	246.82607	0.17393002	2	0.181818182	2	0	19.08534638	15	0.785943294	24	0.916666667	0.000145516	1.948243478	2
11254656	249.1134766	C14H18O4	O4	CHO	14	18	4	0	0	0	0	250.1207531	249.1132326	0.975579651	0.975579651	249	248.8353143	0.16468571	6	0.285714286	1.285714286	2	19.24003916	18	0.935549031	30	0.6	0.000360156	4.82195537	5
5655464	249.1497736	C15H22O3	O3	CHO	15	22	3	0	0	0	0	250.1570501	249.1496181	0.621592921	0.621592921	249	248.8715707	0.128429251	5	0.2	1.466666667	2	19.24283804	18	0.935412955	32	0.6875	0.000180978	2.423032299	2
4435924	250.1087243	C13H17NO4	NO4	CHNO	13	17	4	1	0	0	0	251.1160008	250.1084816	0.966565636	0.966565636	250	249.8294507	0.170549329	6	0.307692308	1.307692308	2	19.31659677	18	0.931841163	28	0.607142857	0.000141952	1.900531438	2
5914620	250.1449833	C14H21NO3	NO3	CHNO	14	21	3	1	0	0	0	251.1522597	250.1448671	0.462680463	0.462680463	250	249.8656692	0.134330828	5	0.214285714	1.5	2	19.31939566	18	0.931706163	30	0.7	0.000189271	2.534065339	3
4596716	251.045115	C9H9N6OCl	N6OCl	CHNOCl	9	9	1	6	0	0	1	252.0523915	251.0453605	-0.973976749	0.973976749	251	250.7647958	0.23520421	8	0.111111111	1	7	19.38866438	17	0.876800984	20	0.45	0.000147098	1.969421313	2
3367969	251.092318	C13H16O5	O5	CHO	13	16	5	0	0	0	0	252.0995944	251.0924972	-0.710736206	0.710736206	251	250.8119461	0.188053932	6	0.384615385	1.230769231	1	19.39229028	18	0.928203928	28	0.571428571	0.000107777	1.442975797	1
4011049	251.099889	C7H16N4O6	N4O6	CHNO	7	16	6	4	0	0	0	252.1071654	251.0997078	0.718620504	0.718620504	251	250.8195086	0.180491388	2	0.857142857	2.285714286	-4	19.39284494	17	0.876611969	16	1	0.000128356	1.718497595	2
3679296	251.120772	C15H21OCl	OCl	CHOCl	15	21	1	0	0	0	1	252.1280484	251.1208168	-0.177908313	0.177908313	251	250.8403683	0.159631713	5	0.066666667	1.4	4	19.39446871	17	0.876538577	32	0.65625	0.00011774	1.576361028	2
11105353	251.128693	C14H20O4	O4	CHO	14	20	4	0	0	0	0	252.1359694	251.1288827	-0.752344856	0.752344856	251	250.8482804	0.15171956	5	0.285714286	1.428571429	1	19.39508916	18	0.928069979	30	0.666666667	0.000355378	4.757987853	5
3232854	251.139956	C13H20N2O3	N2O3	CHNO	13	20	3	2	0	0	0	252.1472324	251.1401161	-0.634904008	0.634904008	251	250.8595309	0.14046914	5	0.230769231	1.538461538	2	19.39595327	18	0.928028633	28	0.714285714	0.000103453	1.385086999	1
2798683	251.144315	C18H20O	O	CHO	18	20	1	0	0	0	0	252.1515914	251.1441388	0.69866195	0.69866195	251	250.863885	0.136115009	9	0.055555556	1.111111111	8	19.39626271	19	0.979570151	38	0.526315789	8.95595E-05	1.199070369	1
2803757	252.0139037	C5H8N5O5Cl	N5O5Cl	CHNOCl	5	8	5	5	0	0	1	253.0211802	252.01412	-0.854678481	0.854678481	252	251.7325027	0.267497276	4	1	1.6	-1	19.46318434	16	0.822064865	12	0.666666667	8.97219E-05	1.201244278	1
10069232	253.0942894	C10H14N4O4	N4O4	CHNO	10	14	4	4	0	0	0	254.1015658	253.0942285	0.239440848	0.239440848	253	252.811682	0.188317989	6	0.4	1.4	2	19.54626961	18	0.92089183	22	0.636363636	0.000322221	4.3140712	4
5737728	253.1080894	C13H18O5	O5	CHO	13	18	5	0	0	0	0	254.1153658	253.1081472	-0.227780019	0.227780019	253	252.8254666	0.174533403	5	0.384615385	1.384615385	0	19.54734028	18	0.92084139	28	0.642857143	0.000183611	2.458277565	2
3042577	253.1232963	C17H18O2	O2	CHO	17	18	2	0	0	0	0	254.1305728	253.1234034	-0.421123469	0.421123469	253	252.8406566	0.159343388	9	0.117647059	1.058823529	7	19.54851383	19	0.971940893	36	0.5	9.73642E-05	1.303564543	1
