compound	reaction	type	A2O_abundance	AO_abundance
C00086	R00774	NA	0.018867924528301886	0.01020408163265306
C00288	R00774	NA	0.018867924528301886	0.01020408163265306
C01010	R00774	NA	0.018867924528301886	0.01020408163265306
C00001	R06939	NA	0.05660377358490566	0.04081632653061224
C00003	R06939	NA	0.05660377358490566	0.04081632653061224
C00004	R06939	NA	0.05660377358490566	0.04081632653061224
C00007	R06939	NA	0.05660377358490566	0.04081632653061224
C00011	R06939	NA	0.05660377358490566	0.04081632653061224
C00080	R06939	NA	0.05660377358490566	0.04081632653061224
C06730	R06939	NA	0.05660377358490566	0.04081632653061224
C14103	R06939	NA	0.05660377358490566	0.04081632653061224
C00003	R07168	NA	0.7169811320754716	0.6326530612244898
C00004	R07168	NA	0.7169811320754716	0.6326530612244898
C00080	R07168	NA	0.7169811320754716	0.6326530612244898
C00143	R07168	NA	0.7169811320754716	0.6326530612244898
C00440	R07168	NA	0.7169811320754716	0.6326530612244898
C00005	R01041	NA	0.0440251572327044	0.05102040816326531
C00006	R01041	NA	0.0440251572327044	0.05102040816326531
C00080	R01041	NA	0.0440251572327044	0.05102040816326531
C00116	R01041	NA	0.0440251572327044	0.05102040816326531
C00577	R01041	NA	0.0440251572327044	0.05102040816326531
C00005	R06563	NA	0.2893081761006289	0.24489795918367346
C00006	R06563	NA	0.2893081761006289	0.24489795918367346
C00080	R06563	NA	0.2893081761006289	0.24489795918367346
C10419	R06563	NA	0.2893081761006289	0.24489795918367346
C12135	R06563	NA	0.2893081761006289	0.24489795918367346
C00005	R06562	NA	0.2893081761006289	0.24489795918367346
C00006	R06562	NA	0.2893081761006289	0.24489795918367346
C00080	R06562	NA	0.2893081761006289	0.24489795918367346
C00786	R06562	NA	0.2893081761006289	0.24489795918367346
C02920	R06562	NA	0.2893081761006289	0.24489795918367346
C00005	R06569	NA	0.006289308176100629	0.0
C00006	R06569	NA	0.006289308176100629	0.0
C00010	R06569	NA	0.006289308176100629	0.0
C00080	R06569	NA	0.006289308176100629	0.0
C12203	R06569	NA	0.006289308176100629	0.0
C12204	R06569	NA	0.006289308176100629	0.0
C00001	R06568	NA	0.012578616352201259	0.01020408163265306
C00005	R06568	NA	0.012578616352201259	0.01020408163265306
C00006	R06568	NA	0.012578616352201259	0.01020408163265306
C00010	R06568	NA	0.012578616352201259	0.01020408163265306
C00011	R06568	NA	0.012578616352201259	0.01020408163265306
C00080	R06568	NA	0.012578616352201259	0.01020408163265306
C00083	R06568	NA	0.012578616352201259	0.01020408163265306
C00223	R06568	NA	0.012578616352201259	0.01020408163265306
C08650	R06568	NA	0.012578616352201259	0.01020408163265306
C00001	R02410	NA	0.03773584905660377	0.04081632653061224
C00095	R02410	NA	0.03773584905660377	0.04081632653061224
C00492	R02410	NA	0.03773584905660377	0.04081632653061224
C05402	R02410	NA	0.03773584905660377	0.04081632653061224
C00005	R02413	NA	0.8490566037735849	0.826530612244898
C00006	R02413	NA	0.8490566037735849	0.826530612244898
C00080	R02413	NA	0.8490566037735849	0.826530612244898
C00493	R02413	NA	0.8490566037735849	0.826530612244898
C02637	R02413	NA	0.8490566037735849	0.826530612244898
C00002	R02412	NA	0.7672955974842768	0.673469387755102
C00008	R02412	NA	0.7672955974842768	0.673469387755102
C00493	R02412	NA	0.7672955974842768	0.673469387755102
C03175	R02412	NA	0.7672955974842768	0.673469387755102
C00010	R02416	NA	0.006289308176100629	0.0
C00223	R02416	NA	0.006289308176100629	0.0
C00493	R02416	NA	0.006289308176100629	0.0
C02947	R02416	NA	0.006289308176100629	0.0
C00001	R00673	NA	0.4591194968553459	0.40816326530612246
C00014	R00673	NA	0.4591194968553459	0.40816326530612246
C00022	R00673	NA	0.4591194968553459	0.40816326530612246
C00078	R00673	NA	0.4591194968553459	0.40816326530612246
C00463	R00673	NA	0.4591194968553459	0.40816326530612246
C00014	R00671	NA	0.2578616352201258	0.19387755102040816
C00077	R00671	NA	0.2578616352201258	0.19387755102040816
C00148	R00671	NA	0.2578616352201258	0.19387755102040816
C00011	R00670	NA	0.14465408805031446	0.15306122448979592
C00077	R00670	NA	0.14465408805031446	0.15306122448979592
C00134	R00670	NA	0.14465408805031446	0.15306122448979592
C00001	R00674	NA	0.7253668763102724	0.6105442176870748
C00065	R00674	NA	0.7253668763102724	0.6105442176870748
C00078	R00674	NA	0.7253668763102724	0.6105442176870748
C00463	R00674	NA	0.7253668763102724	0.6105442176870748
C00007	R00678	NA	0.44654088050314467	0.42857142857142855
C00078	R00678	NA	0.44654088050314467	0.42857142857142855
C02700	R00678	NA	0.44654088050314467	0.42857142857142855
C17218	R08628	NA	0.6666666666666666	0.5408163265306123
C17219	R08628	NA	0.6666666666666666	0.5408163265306123
C00001	R06789	NA	0.05660377358490566	0.061224489795918366
C00122	R06789	NA	0.05660377358490566	0.061224489795918366
C00596	R06789	NA	0.05660377358490566	0.061224489795918366
C12624	R06789	NA	0.05660377358490566	0.061224489795918366
C00007	R06788	NA	0.012578616352201259	0.0
C12623	R06788	NA	0.012578616352201259	0.0
C12624	R06788	NA	0.012578616352201259	0.0
C00001	R07109	NA	0.025157232704402517	0.0
C14770	R07109	NA	0.025157232704402517	0.0
C14774	R07109	NA	0.025157232704402517	0.0
C00001	R06787	NA	0.18238993710691823	0.17346938775510204
C00003	R06787	NA	0.18238993710691823	0.17346938775510204
C00004	R06787	NA	0.18238993710691823	0.17346938775510204
C00007	R06787	NA	0.18238993710691823	0.17346938775510204
C00080	R06787	NA	0.18238993710691823	0.17346938775510204
C12621	R06787	NA	0.18238993710691823	0.17346938775510204
C12623	R06787	NA	0.18238993710691823	0.17346938775510204
C00001	R06786	NA	0.18238993710691823	0.17346938775510204
C00003	R06786	NA	0.18238993710691823	0.17346938775510204
C00004	R06786	NA	0.18238993710691823	0.17346938775510204
C00007	R06786	NA	0.18238993710691823	0.17346938775510204
C00080	R06786	NA	0.18238993710691823	0.17346938775510204
C04044	R06786	NA	0.18238993710691823	0.17346938775510204
C11457	R06786	NA	0.18238993710691823	0.17346938775510204
C00003	R06783	NA	0.49056603773584906	0.4923469387755102
C00004	R06783	NA	0.49056603773584906	0.4923469387755102
C00007	R06783	NA	0.49056603773584906	0.4923469387755102
C00080	R06783	NA	0.49056603773584906	0.4923469387755102
C00423	R06783	NA	0.49056603773584906	0.4923469387755102
C12622	R06783	NA	0.49056603773584906	0.4923469387755102
C00003	R06782	NA	0.49056603773584906	0.4923469387755102
C00004	R06782	NA	0.49056603773584906	0.4923469387755102
C00007	R06782	NA	0.49056603773584906	0.4923469387755102
C00080	R06782	NA	0.49056603773584906	0.4923469387755102
C05629	R06782	NA	0.49056603773584906	0.4923469387755102
C11588	R06782	NA	0.49056603773584906	0.4923469387755102
C00001	R07780	NA	0.025157232704402517	0.02040816326530612
C04178	R07780	NA	0.025157232704402517	0.02040816326530612
C16246	R07780	NA	0.025157232704402517	0.02040816326530612
C00003	R07781	NA	0.025157232704402517	0.04081632653061224
C00004	R07781	NA	0.025157232704402517	0.04081632653061224
C00080	R07781	NA	0.025157232704402517	0.04081632653061224
C01324	R07781	NA	0.025157232704402517	0.04081632653061224
C02222	R07781	NA	0.025157232704402517	0.04081632653061224
C16249	R07781	NA	0.025157232704402517	0.04081632653061224
C00001	R03096	NA	1.0251572327044025	0.9387755102040817
C00014	R03096	NA	1.0251572327044025	0.9387755102040817
C00954	R03096	NA	1.0251572327044025	0.9387755102040817
C02693	R03096	NA	1.0251572327044025	0.9387755102040817
C00001	R03093	NA	0.4968553459119497	0.4489795918367347
C00014	R03093	NA	0.4968553459119497	0.4489795918367347
C00954	R03093	NA	0.4968553459119497	0.4489795918367347
C02938	R03093	NA	0.4968553459119497	0.4489795918367347
C00111	R01785	NA	0.050314465408805034	0.02040816326530612
C00266	R01785	NA	0.050314465408805034	0.02040816326530612
C06441	R01785	NA	0.050314465408805034	0.02040816326530612
C00002	R01786	NA	1.3647798742138364	1.030612244897959
C00008	R01786	NA	1.3647798742138364	1.030612244897959
C00267	R01786	NA	1.3647798742138364	1.030612244897959
C00668	R01786	NA	1.3647798742138364	1.030612244897959
C00005	R01787	NA	0.031446540880503145	0.02040816326530612
C00006	R01787	NA	0.031446540880503145	0.02040816326530612
C00080	R01787	NA	0.031446540880503145	0.02040816326530612
C00267	R01787	NA	0.031446540880503145	0.02040816326530612
C00794	R01787	NA	0.031446540880503145	0.02040816326530612
C00003	R01036	NA	0.031446540880503145	0.02040816326530612
C00004	R01036	NA	0.031446540880503145	0.02040816326530612
C00080	R01036	NA	0.031446540880503145	0.02040816326530612
C00116	R01036	NA	0.031446540880503145	0.02040816326530612
C00577	R01036	NA	0.031446540880503145	0.02040816326530612
C00003	R01034	NA	0.012578616352201259	0.02040816326530612
C00004	R01034	NA	0.012578616352201259	0.02040816326530612
C00080	R01034	NA	0.012578616352201259	0.02040816326530612
C00116	R01034	NA	0.012578616352201259	0.02040816326530612
C00184	R01034	NA	0.012578616352201259	0.02040816326530612
C00001	R01030	NA	1.1949685534591195	1.030612244897959
C00093	R01030	NA	1.1949685534591195	1.030612244897959
C00114	R01030	NA	1.1949685534591195	1.030612244897959
C00670	R01030	NA	1.1949685534591195	1.030612244897959
C01172	R03321	NA	0.9339622641509434	0.826530612244898
C05345	R03321	NA	0.9339622641509434	0.826530612244898
C00024	R00928	NA	0.1069182389937107	0.08163265306122448
C00033	R00928	NA	0.1069182389937107	0.08163265306122448
C00100	R00928	NA	0.1069182389937107	0.08163265306122448
C00163	R00928	NA	0.1069182389937107	0.08163265306122448
C00003	R03327	NA	0.12578616352201258	0.22448979591836735
C00004	R03327	NA	0.12578616352201258	0.22448979591836735
C00080	R03327	NA	0.12578616352201258	0.22448979591836735
C01176	R03327	NA	0.12578616352201258	0.22448979591836735
C05138	R03327	NA	0.12578616352201258	0.22448979591836735
C00011	R00923	NA	0.0440251572327044	0.04081632653061224
C00100	R00923	NA	0.0440251572327044	0.04081632653061224
C00683	R00923	NA	0.0440251572327044	0.04081632653061224
C00003	R00922	NA	0.3836477987421384	0.3673469387755102
C00004	R00922	NA	0.3836477987421384	0.3673469387755102
C00010	R00922	NA	0.3836477987421384	0.3673469387755102
C00011	R00922	NA	0.3836477987421384	0.3673469387755102
C00080	R00922	NA	0.3836477987421384	0.3673469387755102
C00100	R00922	NA	0.3836477987421384	0.3673469387755102
C00349	R00922	NA	0.3836477987421384	0.3673469387755102
C00009	R00921	NA	0.2861635220125786	0.29081632653061223
C00010	R00921	NA	0.2861635220125786	0.29081632653061223
C00100	R00921	NA	0.2861635220125786	0.29081632653061223
C02876	R00921	NA	0.2861635220125786	0.29081632653061223
C00002	R00920	NA	0.012578616352201259	0.04081632653061224
C00008	R00920	NA	0.012578616352201259	0.04081632653061224
C00009	R00920	NA	0.012578616352201259	0.04081632653061224
C00010	R00920	NA	0.012578616352201259	0.04081632653061224
C00100	R00920	NA	0.012578616352201259	0.04081632653061224
C00163	R00920	NA	0.012578616352201259	0.04081632653061224
C00010	R00926	NA	1.1729559748427674	1.163265306122449
C00020	R00926	NA	1.1729559748427674	1.163265306122449
C00100	R00926	NA	1.1729559748427674	1.163265306122449
C05983	R00926	NA	1.1729559748427674	1.163265306122449
C00002	R00925	NA	1.1729559748427674	1.163265306122449
C00010	R00925	NA	1.1729559748427674	1.163265306122449
C00013	R00925	NA	1.1729559748427674	1.163265306122449
C00020	R00925	NA	1.1729559748427674	1.163265306122449
C00100	R00925	NA	1.1729559748427674	1.163265306122449
C00163	R00925	NA	1.1729559748427674	1.163265306122449
C00016	R00924	NA	4.1069182389937104	4.173469387755102
C00100	R00924	NA	4.1069182389937104	4.173469387755102
C00894	R00924	NA	4.1069182389937104	4.173469387755102
C01352	R00924	NA	4.1069182389937104	4.173469387755102
C05421	R07510	NA	0.03773584905660377	0.061224489795918366
C15857	R07510	NA	0.03773584905660377	0.061224489795918366
C00007	R01252	NA	0.09433962264150944	0.1326530612244898
C00011	R01252	NA	0.09433962264150944	0.1326530612244898
C00026	R01252	NA	0.09433962264150944	0.1326530612244898
C00042	R01252	NA	0.09433962264150944	0.1326530612244898
C00148	R01252	NA	0.09433962264150944	0.1326530612244898
C01157	R01252	NA	0.09433962264150944	0.1326530612244898
C00148	R01253	NA	0.1761006289308176	0.1326530612244898
C03912	R01253	NA	0.1761006289308176	0.1326530612244898
C15602	R01253	NA	0.1761006289308176	0.1326530612244898
C15603	R01253	NA	0.1761006289308176	0.1326530612244898
C00005	R01251	NA	0.6792452830188679	0.673469387755102
C00006	R01251	NA	0.6792452830188679	0.673469387755102
C00080	R01251	NA	0.6792452830188679	0.673469387755102
C00148	R01251	NA	0.6792452830188679	0.673469387755102
C03912	R01251	NA	0.6792452830188679	0.673469387755102
C00002	R01256	NA	0.018867924528301886	0.0
C00008	R01256	NA	0.018867924528301886	0.0
C00009	R01256	NA	0.018867924528301886	0.0
C00010	R01256	NA	0.018867924528301886	0.0
C00149	R01256	NA	0.018867924528301886	0.0
C04348	R01256	NA	0.018867924528301886	0.0
C00016	R01257	NA	0.08176100628930817	0.04081632653061224
C00036	R01257	NA	0.08176100628930817	0.04081632653061224
C00149	R01257	NA	0.08176100628930817	0.04081632653061224
C01352	R01257	NA	0.08176100628930817	0.04081632653061224
C00148	R01255	NA	0.06918238993710692	0.05102040816326531
C00763	R01255	NA	0.06918238993710692	0.05102040816326531
C00028	R09692	NA	0.559748427672956	0.5102040816326531
C00030	R09692	NA	0.559748427672956	0.5102040816326531
C05414	R09692	NA	0.559748427672956	0.5102040816326531
C05421	R09692	NA	0.559748427672956	0.5102040816326531
C00028	R09691	NA	0.559748427672956	0.5102040816326531
C00030	R09691	NA	0.559748427672956	0.5102040816326531
C05421	R09691	NA	0.559748427672956	0.5102040816326531
C05431	R09691	NA	0.559748427672956	0.5102040816326531
C00001	R09697	NA	0.14465408805031446	0.12244897959183673
C00043	R09697	NA	0.14465408805031446	0.12244897959183673
C19823	R09697	NA	0.14465408805031446	0.12244897959183673
C00041	R00863	NA	0.012578616352201259	0.01020408163265306
C00606	R00863	NA	0.012578616352201259	0.01020408163265306
C09306	R00863	NA	0.012578616352201259	0.01020408163265306
C00001	R09698	NA	0.1761006289308176	0.19387755102040816
C00658	R09698	NA	0.1761006289308176	0.19387755102040816
C01086	R09698	NA	0.1761006289308176	0.19387755102040816
C15859	R07517	NA	0.05660377358490566	0.05102040816326531
C15860	R07517	NA	0.05660377358490566	0.05102040816326531
C00020	R00860	NA	0.025157232704402517	0.04081632653061224
C00028	R00860	NA	0.025157232704402517	0.04081632653061224
C00030	R00860	NA	0.025157232704402517	0.04081632653061224
C00094	R00860	NA	0.025157232704402517	0.04081632653061224
C00224	R00860	NA	0.025157232704402517	0.04081632653061224
C00001	R09076	NA	0.06289308176100629	0.04081632653061224
C00007	R09076	NA	0.06289308176100629	0.04081632653061224
C00027	R09076	NA	0.06289308176100629	0.04081632653061224
C00315	R09076	NA	0.06289308176100629	0.04081632653061224
C00750	R09076	NA	0.06289308176100629	0.04081632653061224
C05665	R09076	NA	0.06289308176100629	0.04081632653061224
C00010	R09036	NA	0.012578616352201259	0.0
C00040	R09036	NA	0.012578616352201259	0.0
C00344	R09036	NA	0.012578616352201259	0.0
C18126	R09036	NA	0.012578616352201259	0.0
C00010	R09037	NA	0.018867924528301886	0.01020408163265306
C00040	R09037	NA	0.018867924528301886	0.01020408163265306
C05980	R09037	NA	0.018867924528301886	0.01020408163265306
C18129	R09037	NA	0.018867924528301886	0.01020408163265306
C00010	R09034	NA	0.012578616352201259	0.0
C00040	R09034	NA	0.012578616352201259	0.0
C01194	R09034	NA	0.012578616352201259	0.0
C03819	R09034	NA	0.012578616352201259	0.0
C00003	R10718	NA	0.05660377358490566	0.030612244897959183
C00004	R10718	NA	0.05660377358490566	0.030612244897959183
C00080	R10718	NA	0.05660377358490566	0.030612244897959183
C00546	R10718	NA	0.05660377358490566	0.030612244897959183
C05235	R10718	NA	0.05660377358490566	0.030612244897959183
C00003	R10715	NA	0.012578616352201259	0.02040816326530612
C00004	R10715	NA	0.012578616352201259	0.02040816326530612
C00080	R10715	NA	0.012578616352201259	0.02040816326530612
C00424	R10715	NA	0.012578616352201259	0.02040816326530612
C00546	R10715	NA	0.012578616352201259	0.02040816326530612
C00019	R10246	NA	0.08176100628930817	0.15306122448979592
C00028	R10246	NA	0.08176100628930817	0.15306122448979592
C00030	R10246	NA	0.08176100628930817	0.15306122448979592
C00073	R10246	NA	0.08176100628930817	0.15306122448979592
C00082	R10246	NA	0.08176100628930817	0.15306122448979592
C01468	R10246	NA	0.08176100628930817	0.15306122448979592
C05198	R10246	NA	0.08176100628930817	0.15306122448979592
C15809	R10246	NA	0.08176100628930817	0.15306122448979592
C00003	R10717	NA	0.012578616352201259	0.02040816326530612
C00004	R10717	NA	0.012578616352201259	0.02040816326530612
C00080	R10717	NA	0.012578616352201259	0.02040816326530612
C00583	R10717	NA	0.012578616352201259	0.02040816326530612
C05235	R10717	NA	0.012578616352201259	0.02040816326530612
C00009	R10244	NA	0.7295597484276729	0.6377551020408163
C00672	R10244	NA	0.7295597484276729	0.6377551020408163
C15587	R10244	NA	0.7295597484276729	0.6377551020408163
C20463	R10244	NA	0.7295597484276729	0.6377551020408163
C00005	R10242	NA	0.39622641509433965	0.2653061224489796
C00006	R10242	NA	0.39622641509433965	0.2653061224489796
C00080	R10242	NA	0.39622641509433965	0.2653061224489796
C00280	R10242	NA	0.39622641509433965	0.2653061224489796
C00674	R10242	NA	0.39622641509433965	0.2653061224489796
C00001	R00078	NA	0.44339622641509435	0.3979591836734694
C00007	R00078	NA	0.44339622641509435	0.3979591836734694
C00080	R00078	NA	0.44339622641509435	0.3979591836734694
C14818	R00078	NA	0.44339622641509435	0.3979591836734694
C14819	R00078	NA	0.44339622641509435	0.3979591836734694
C00001	R05551	NA	1.0251572327044025	0.9387755102040817
C00014	R05551	NA	1.0251572327044025	0.9387755102040817
C00511	R05551	NA	1.0251572327044025	0.9387755102040817
C01659	R05551	NA	1.0251572327044025	0.9387755102040817
C00001	R00073	NA	0.0	0.01020408163265306
C00028	R00073	NA	0.0	0.01020408163265306
C00030	R00073	NA	0.0	0.01020408163265306
C00427	R00073	NA	0.0	0.01020408163265306
C05956	R00073	NA	0.0	0.01020408163265306
C00001	R05554	NA	0.012578616352201259	0.0
C00014	R05554	NA	0.012578616352201259	0.0
C00603	R05554	NA	0.012578616352201259	0.0
C02091	R05554	NA	0.012578616352201259	0.0
C00005	R04970	NA	0.8238993710691824	0.8061224489795918
C00006	R04970	NA	0.8238993710691824	0.8061224489795918
C00080	R04970	NA	0.8238993710691824	0.8061224489795918
C05763	R04970	NA	0.8238993710691824	0.8061224489795918
C05764	R04970	NA	0.8238993710691824	0.8061224489795918
C00011	R04972	NA	0.8301886792452831	0.7551020408163265
C05766	R04972	NA	0.8301886792452831	0.7551020408163265
C05768	R04972	NA	0.8301886792452831	0.7551020408163265
C00001	R04979	NA	0.12578616352201258	0.09183673469387756
C00028	R04979	NA	0.12578616352201258	0.09183673469387756
C00030	R04979	NA	0.12578616352201258	0.09183673469387756
C00191	R04979	NA	0.12578616352201258	0.09183673469387756
C05787	R04979	NA	0.12578616352201258	0.09183673469387756
C05791	R04979	NA	0.12578616352201258	0.09183673469387756
C00615	R02780	NA	0.006289308176100629	0.0
C00689	R02780	NA	0.006289308176100629	0.0
C01083	R02780	NA	0.006289308176100629	0.0
C04261	R02780	NA	0.006289308176100629	0.0
C00002	R02783	NA	0.9056603773584906	0.7857142857142857
C00008	R02783	NA	0.9056603773584906	0.7857142857142857
C00009	R02783	NA	0.9056603773584906	0.7857142857142857
C00217	R02783	NA	0.9056603773584906	0.7857142857142857
C00692	R02783	NA	0.9056603773584906	0.7857142857142857
C01212	R02783	NA	0.9056603773584906	0.7857142857142857
C00001	R02782	NA	0.20125786163522014	0.1836734693877551
C00691	R02782	NA	0.20125786163522014	0.1836734693877551
C04287	R02782	NA	0.20125786163522014	0.1836734693877551
C00002	R02788	NA	1.0314465408805031	0.8877551020408163
C00008	R02788	NA	1.0314465408805031	0.8877551020408163
C00009	R02788	NA	1.0314465408805031	0.8877551020408163
C00680	R02788	NA	1.0314465408805031	0.8877551020408163
C00692	R02788	NA	1.0314465408805031	0.8877551020408163
C04877	R02788	NA	1.0314465408805031	0.8877551020408163
C00001	R00318	NA	0.031446540880503145	0.030612244897959183
C00009	R00318	NA	0.031446540880503145	0.030612244897959183
C00033	R00318	NA	0.031446540880503145	0.030612244897959183
C05682	R00318	NA	0.031446540880503145	0.030612244897959183
C00001	R00319	NA	0.0440251572327044	0.061224489795918366
C00007	R00319	NA	0.0440251572327044	0.061224489795918366
C00011	R00319	NA	0.0440251572327044	0.061224489795918366
C00033	R00319	NA	0.0440251572327044	0.061224489795918366
C00186	R00319	NA	0.0440251572327044	0.061224489795918366
C00002	R00315	NA	0.32075471698113206	0.29591836734693877
C00008	R00315	NA	0.32075471698113206	0.29591836734693877
C00033	R00315	NA	0.32075471698113206	0.29591836734693877
C00227	R00315	NA	0.32075471698113206	0.29591836734693877
C00002	R00316	NA	1.2075471698113207	1.2040816326530612
C00013	R00316	NA	1.2075471698113207	1.2040816326530612
C00033	R00316	NA	1.2075471698113207	1.2040816326530612
C05993	R00316	NA	1.2075471698113207	1.2040816326530612
C00001	R00317	NA	0.6415094339622641	0.5204081632653061
C00009	R00317	NA	0.6415094339622641	0.5204081632653061
C00033	R00317	NA	0.6415094339622641	0.5204081632653061
C00227	R00317	NA	0.6415094339622641	0.5204081632653061
C00032	R00310	NA	0.5031446540880503	0.5714285714285714
C00080	R00310	NA	0.5031446540880503	0.5714285714285714
C02191	R00310	NA	0.5031446540880503	0.5714285714285714
C14818	R00310	NA	0.5031446540880503	0.5714285714285714
C00001	R00311	NA	0.006289308176100629	0.0
C00007	R00311	NA	0.006289308176100629	0.0
C00032	R00311	NA	0.006289308176100629	0.0
C00237	R00311	NA	0.006289308176100629	0.0
C00500	R00311	NA	0.006289308176100629	0.0
C03024	R00311	NA	0.006289308176100629	0.0
C03161	R00311	NA	0.006289308176100629	0.0
C14818	R00311	NA	0.006289308176100629	0.0
C00001	R08121	NA	1.3018867924528301	1.2040816326530612
C02222	R08121	NA	1.3018867924528301	1.2040816326530612
C16476	R08121	NA	1.3018867924528301	1.2040816326530612
C16487	R08121	NA	1.3018867924528301	1.2040816326530612
C00001	R08120	NA	1.3018867924528301	1.2040816326530612
C02222	R08120	NA	1.3018867924528301	1.2040816326530612
C16477	R08120	NA	1.3018867924528301	1.2040816326530612
C16487	R08120	NA	1.3018867924528301	1.2040816326530612
C00001	R08127	NA	0.12578616352201258	0.09183673469387756
C00191	R08127	NA	0.12578616352201258	0.09183673469387756
C04900	R08127	NA	0.12578616352201258	0.09183673469387756
C12632	R08127	NA	0.12578616352201258	0.09183673469387756
C00001	R08125	NA	0.006289308176100629	0.0
C00047	R08125	NA	0.006289308176100629	0.0
C00092	R08125	NA	0.006289308176100629	0.0
C16489	R08125	NA	0.006289308176100629	0.0
C00002	R08124	NA	0.006289308176100629	0.0
C00008	R08124	NA	0.006289308176100629	0.0
C16488	R08124	NA	0.006289308176100629	0.0
C16489	R08124	NA	0.006289308176100629	0.0
C16146	R07655	NA	0.018867924528301886	0.030612244897959183
C16147	R07655	NA	0.018867924528301886	0.030612244897959183
C00001	R03527	NA	0.9056603773584906	0.7857142857142857
C00031	R03527	NA	0.9056603773584906	0.7857142857142857
C00963	R03527	NA	0.9056603773584906	0.7857142857142857
C01335	R03527	NA	0.9056603773584906	0.7857142857142857
C00001	R04204	NA	1.8102725366876309	1.7431972789115644
C03345	R04204	NA	1.8102725366876309	1.7431972789115644
C04405	R04204	NA	1.8102725366876309	1.7431972789115644
C00003	R04203	NA	0.6069182389937107	0.5323129251700681
C00004	R04203	NA	0.6069182389937107	0.5323129251700681
C00080	R04203	NA	0.6069182389937107	0.5323129251700681
C03344	R04203	NA	0.6069182389937107	0.5323129251700681
C04405	R04203	NA	0.6069182389937107	0.5323129251700681
C00002	R04208	NA	0.7924528301886793	0.8061224489795918
C00008	R04208	NA	0.7924528301886793	0.8061224489795918
C00009	R04208	NA	0.7924528301886793	0.8061224489795918
C03373	R04208	NA	0.7924528301886793	0.8061224489795918
C04640	R04208	NA	0.7924528301886793	0.8061224489795918
C16147	R07656	NA	0.018867924528301886	0.01020408163265306
C16148	R07656	NA	0.018867924528301886	0.01020408163265306
C00031	R05196	NA	0.710691823899371	0.7755102040816326
C00208	R05196	NA	0.710691823899371	0.7755102040816326
C00718	R05196	NA	0.710691823899371	0.7755102040816326
C00019	R06998	NA	0.006289308176100629	0.01020408163265306
C00021	R06998	NA	0.006289308176100629	0.01020408163265306
C12044	R06998	NA	0.006289308176100629	0.01020408163265306
C14727	R06998	NA	0.006289308176100629	0.01020408163265306
C00005	R07751	NA	0.2893081761006289	0.24489795918367346
C00006	R07751	NA	0.2893081761006289	0.24489795918367346
C00080	R07751	NA	0.2893081761006289	0.24489795918367346
C16226	R07751	NA	0.2893081761006289	0.24489795918367346
C16228	R07751	NA	0.2893081761006289	0.24489795918367346
C00015	R07574	NA	0.006289308176100629	0.0
C00029	R07574	NA	0.006289308176100629	0.0
C06098	R07574	NA	0.006289308176100629	0.0
C15969	R07574	NA	0.006289308176100629	0.0
C00001	R07571	NA	0.012578616352201259	0.01020408163265306
C00007	R07571	NA	0.012578616352201259	0.01020408163265306
C00028	R07571	NA	0.012578616352201259	0.01020408163265306
C00030	R07571	NA	0.012578616352201259	0.01020408163265306
C06098	R07571	NA	0.012578616352201259	0.01020408163265306
C15968	R07571	NA	0.012578616352201259	0.01020408163265306
C00001	R07570	NA	0.20754716981132076	0.19387755102040816
C00007	R07570	NA	0.20754716981132076	0.19387755102040816
C00080	R07570	NA	0.20754716981132076	0.19387755102040816
C00138	R07570	NA	0.20754716981132076	0.19387755102040816
C00139	R07570	NA	0.20754716981132076	0.19387755102040816
C15966	R07570	NA	0.20754716981132076	0.19387755102040816
C15968	R07570	NA	0.20754716981132076	0.19387755102040816
C00001	R07573	NA	0.012578616352201259	0.01020408163265306
C00007	R07573	NA	0.012578616352201259	0.01020408163265306
C00028	R07573	NA	0.012578616352201259	0.01020408163265306
C00030	R07573	NA	0.012578616352201259	0.01020408163265306
C08580	R07573	NA	0.012578616352201259	0.01020408163265306
C15968	R07573	NA	0.012578616352201259	0.01020408163265306
C00001	R07572	NA	0.20754716981132076	0.19387755102040816
C00007	R07572	NA	0.20754716981132076	0.19387755102040816
C00080	R07572	NA	0.20754716981132076	0.19387755102040816
C00138	R07572	NA	0.20754716981132076	0.19387755102040816
C00139	R07572	NA	0.20754716981132076	0.19387755102040816
C08580	R07572	NA	0.20754716981132076	0.19387755102040816
C15967	R07572	NA	0.20754716981132076	0.19387755102040816
C00002	R03665	NA	0.8113207547169812	0.6836734693877551
C00013	R03665	NA	0.8113207547169812	0.6836734693877551
C00020	R03665	NA	0.8113207547169812	0.6836734693877551
C00183	R03665	NA	0.8113207547169812	0.6836734693877551
C01653	R03665	NA	0.8113207547169812	0.6836734693877551
C02554	R03665	NA	0.8113207547169812	0.6836734693877551
C00002	R03664	NA	0.9559748427672956	0.9285714285714286
C00013	R03664	NA	0.9559748427672956	0.9285714285714286
C00020	R03664	NA	0.9559748427672956	0.9285714285714286
C00078	R03664	NA	0.9559748427672956	0.9285714285714286
C01652	R03664	NA	0.9559748427672956	0.9285714285714286
C03512	R03664	NA	0.9559748427672956	0.9285714285714286
C00002	R03661	NA	0.9433962264150944	0.9183673469387755
C00013	R03661	NA	0.9433962264150944	0.9183673469387755
C00020	R03661	NA	0.9433962264150944	0.9183673469387755
C00148	R03661	NA	0.9433962264150944	0.9183673469387755
C01649	R03661	NA	0.9433962264150944	0.9183673469387755
